,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,288.5294933935159,133.8366415026346,106.69223514702468,104.57809649891709,103.32068626765019,105.27497189624414,103.26643390452558,107.20113428180454,102.34283567350475,105.94330422542649,104.57221206483568,101.92068995720338,102.536485928701,100.83939764436059,102.09074399788958
1,300.7121783427768,125.38394154671367,104.26484493654732,103.07983896199252,103.95900597447547,101.47996869200632,103.0847170319937,102.12306874392789,100.87005281313616,102.56191632384306,102.67692365271706,101.6515150482335,102.68761113742063,102.32206397468636,102.38812733726253
2,337.70473108896533,131.9828261071756,106.66614026596,105.37419216894195,105.5922576747233,104.06746620679377,102.79894719646236,101.99119753013335,102.02389839018409,101.60136611319511,100.84541168149012,100.87469658149294,99.4542763263463,109.76042665365124,100.98111665561098
3,293.2935309928671,125.80377912187593,106.36325941131027,104.15901048313754,102.86963109958349,102.21767421250446,101.02505256798429,103.32068685501062,103.5312079313905,101.04617009739772,101.12378062368819,106.62405084895332,100.6382324841016,103.84742198439923,102.24728360887396
4,379.55455530585203,129.83529063174922,107.23266840981654,102.21327056083123,102.33141654792617,104.5236919131142,103.27791978456044,100.24628905351202,103.29996860474962,107.71643618022901,103.31673073389672,102.02175438084411,101.7615255927569,101.20163354649985,105.69826643628096
5,311.8496123115761,126.50472917067877,105.29748851286827,102.65644875482512,103.71047941262226,103.27786552058457,101.35520007592775,102.88852306814178,103.49580762281293,103.94479165089591,102.69614023623961,101.40504186004489,101.84715545534554,102.07812877138329,100.97965674560591
